,Species,TREE_ID,X_orig,X,Y_orig,Y,Year,logF_current
13642,Pinus jeffreyi,51889_2_49_6_4_112,-120.3333333,-120.3423,41.33333333,41.3393,2014,1.296767815
13642,Pinus jeffreyi,51889_2_49_6_4_112,-120.3333333,-120.3383,41.33333333,41.3393,2014,1.296767815
13642,Pinus jeffreyi,51889_2_49_6_4_112,-120.3333333,-120.3333,41.33333333,41.3403,2014,1.296767815
13643,Pinus jeffreyi,51889_2_49_6_4_112,-120.3333333,-120.3423,41.33333333,41.3393,2004,1.969879802
13643,Pinus jeffreyi,51889_2_49_6_4_112,-120.3333333,-120.3383,41.33333333,41.3393,2004,1.969879802
13643,Pinus jeffreyi,51889_2_49_6_4_112,-120.3333333,-120.3333,41.33333333,41.3403,2004,1.969879802
13644,Pinus jeffreyi,51889_2_49_6_4_112,-120.3333333,-120.3423,41.33333333,41.3393,2014,1.296767815
13644,Pinus jeffreyi,51889_2_49_6_4_112,-120.3333333,-120.3383,41.33333333,41.3393,2014,1.296767815
13644,Pinus jeffreyi,51889_2_49_6_4_112,-120.3333333,-120.3333,41.33333333,41.3403,2014,1.296767815
13645,Pinus jeffreyi,51889_2_49_6_4_114,-120.3333333,-120.3393,41.33333333,41.3393,2014,1.438087315
13645,Pinus jeffreyi,51889_2_49_6_4_114,-120.3333333,-120.3373,41.33333333,41.3353,2014,1.438087315
13645,Pinus jeffreyi,51889_2_49_6_4_114,-120.3333333,-120.3343,41.33333333,41.3343,2014,1.438087315
13646,Pinus jeffreyi,51889_2_49_6_4_114,-120.3333333,-120.3393,41.33333333,41.3393,2004,2.117928802
13646,Pinus jeffreyi,51889_2_49_6_4_114,-120.3333333,-120.3373,41.33333333,41.3353,2004,2.117928802
13646,Pinus jeffreyi,51889_2_49_6_4_114,-120.3333333,-120.3343,41.33333333,41.3343,2004,2.117928802
13647,Pinus jeffreyi,51889_2_49_6_4_114,-120.3333333,-120.3393,41.33333333,41.3393,2014,1.438087315
13647,Pinus jeffreyi,51889_2_49_6_4_114,-120.3333333,-120.3373,41.33333333,41.3353,2014,1.438087315
13647,Pinus jeffreyi,51889_2_49_6_4_114,-120.3333333,-120.3343,41.33333333,41.3343,2014,1.438087315
13648,Pinus jeffreyi,51916_2_49_6_3_114,-120.25,-120.256,41.20833333,41.2113,2005,0.315507016
13648,Pinus jeffreyi,51916_2_49_6_3_114,-120.25,-120.254,41.20833333,41.2163,2005,0.315507016
13649,Pinus jeffreyi,51916_2_49_6_3_114,-120.25,-120.256,41.20833333,41.2113,2015,1.43617141
13649,Pinus jeffreyi,51916_2_49_6_3_114,-120.25,-120.254,41.20833333,41.2163,2015,1.43617141
13650,Pinus jeffreyi,51916_2_49_6_3_115,-120.25,-120.255,41.20833333,41.2103,2015,1.02567191
13651,Pinus jeffreyi,51916_2_49_6_3_115,-120.25,-120.255,41.20833333,41.2103,2005,0.133810516
13652,Pinus jeffreyi,51916_2_49_6_3_118,-120.25,-120.259,41.20833333,41.2083,2005,0.813490016
13652,Pinus jeffreyi,51916_2_49_6_3_118,-120.25,-120.25,41.20833333,41.2123,2005,0.813490016
13653,Pinus jeffreyi,51916_2_49_6_3_118,-120.25,-120.259,41.20833333,41.2083,2015,1.83994141
13653,Pinus jeffreyi,51916_2_49_6_3_118,-120.25,-120.25,41.20833333,41.2123,2015,1.83994141
13654,Pinus jeffreyi,51916_2_49_6_3_119,-120.25,-120.258,41.20833333,41.2143,2005,0.564498516
13654,Pinus jeffreyi,51916_2_49_6_3_119,-120.25,-120.257,41.20833333,41.2143,2005,0.564498516
13655,Pinus jeffreyi,51916_2_49_6_3_119,-120.25,-120.258,41.20833333,41.2143,2015,1.55730241
13655,Pinus jeffreyi,51916_2_49_6_3_119,-120.25,-120.257,41.20833333,41.2143,2015,1.55730241
13656,Pinus jeffreyi,51916_2_49_6_4_126,-120.25,-120.253,41.20833333,41.2113,2005,0.786572016
13656,Pinus jeffreyi,51916_2_49_6_4_126,-120.25,-120.25,41.20833333,41.2143,2005,0.786572016
13657,Pinus jeffreyi,51916_2_49_6_4_126,-120.25,-120.253,41.20833333,41.2113,2015,1.87358891
13657,Pinus jeffreyi,51916_2_49_6_4_126,-120.25,-120.25,41.20833333,41.2143,2015,1.87358891
13658,Pinus jeffreyi,51992_5_9_6_4_353,-120.0833333,-120.0873,38.5,38.504,2017,3.596430726
13658,Pinus jeffreyi,51992_5_9_6_4_353,-120.0833333,-120.0843,38.5,38.506,2017,3.596430726
13659,Pinus jeffreyi,51992_5_9_6_4_353,-120.0833333,-120.0873,38.5,38.504,2007,3.892321249
13659,Pinus jeffreyi,51992_5_9_6_4_353,-120.0833333,-120.0843,38.5,38.506,2007,3.892321249
13660,Pinus jeffreyi,52149_2_35_6_3_106,-121.125,-121.132,40.95833333,40.9653,2008,0.576315764
13660,Pinus jeffreyi,52149_2_35_6_3_106,-121.125,-121.125,40.95833333,40.9663,2008,0.576315764
13661,Pinus jeffreyi,52149_2_35_6_3_106,-121.125,-121.132,40.95833333,40.9653,2018,2.119329062
13661,Pinus jeffreyi,52149_2_35_6_3_106,-121.125,-121.125,40.95833333,40.9663,2018,2.119329062
13662,Pinus jeffreyi,52149_2_35_6_3_303,-121.125,-121.133,40.95833333,40.9623,2008,1.168511764
13662,Pinus jeffreyi,52149_2_35_6_3_303,-121.125,-121.132,40.95833333,40.9663,2008,1.168511764
13663,Pinus jeffreyi,52149_2_35_6_3_303,-121.125,-121.133,40.95833333,40.9623,2018,2.738443062
13663,Pinus jeffreyi,52149_2_35_6_3_303,-121.125,-121.132,40.95833333,40.9663,2018,2.738443062
13664,Pinus jeffreyi,52149_2_35_6_4_304,-121.125,-121.134,40.95833333,40.9643,2008,-0.419650236
13664,Pinus jeffreyi,52149_2_35_6_4_304,-121.125,-121.128,40.95833333,40.9643,2008,-0.419650236
13665,Pinus jeffreyi,52149_2_35_6_4_304,-121.125,-121.134,40.95833333,40.9643,2018,1.130092562
13665,Pinus jeffreyi,52149_2_35_6_4_304,-121.125,-121.128,40.95833333,40.9643,2018,1.130092562
13666,Pinus jeffreyi,52187_5_107_6_1_101,-118.375,-118.384,35.875,35.878,2012,2.106857466
13666,Pinus jeffreyi,52187_5_107_6_1_101,-118.375,-118.379,35.875,35.881,2012,2.106857466
13667,Pinus jeffreyi,52187_5_107_6_1_101,-118.375,-118.384,35.875,35.878,2002,3.786518709
13667,Pinus jeffreyi,52187_5_107_6_1_101,-118.375,-118.379,35.875,35.881,2002,3.786518709
13668,Pinus jeffreyi,52187_5_107_6_2_120,-118.375,-118.383,35.875,35.884,2002,3.544256709
13668,Pinus jeffreyi,52187_5_107_6_2_120,-118.375,-118.376,35.875,35.88,2002,3.544256709
13669,Pinus jeffreyi,52187_5_107_6_2_120,-118.375,-118.383,35.875,35.884,2012,1.992455966
13669,Pinus jeffreyi,52187_5_107_6_2_120,-118.375,-118.376,35.875,35.88,2012,1.992455966
13670,Pinus jeffreyi,52187_5_107_6_3_114,-118.375,-118.381,35.875,35.877,2012,2.416414466
13670,Pinus jeffreyi,52187_5_107_6_3_114,-118.375,-118.38,35.875,35.883,2012,2.416414466
13671,Pinus jeffreyi,52187_5_107_6_3_114,-118.375,-118.381,35.875,35.877,2002,4.055698709
13671,Pinus jeffreyi,52187_5_107_6_3_114,-118.375,-118.38,35.875,35.883,2002,4.055698709
13672,Pinus jeffreyi,52187_5_107_6_3_116,-118.375,-118.384,35.875,35.878,2002,4.271042709
13672,Pinus jeffreyi,52187_5_107_6_3_116,-118.375,-118.375,35.875,35.878,2002,4.271042709
13673,Pinus jeffreyi,52187_5_107_6_3_116,-118.375,-118.384,35.875,35.878,2012,2.665405966
13673,Pinus jeffreyi,52187_5_107_6_3_116,-118.375,-118.375,35.875,35.878,2012,2.665405966
13674,Pinus jeffreyi,52187_5_107_6_3_117,-118.375,-118.381,35.875,35.879,2002,3.793248209
13674,Pinus jeffreyi,52187_5_107_6_3_117,-118.375,-118.379,35.875,35.881,2002,3.793248209
13675,Pinus jeffreyi,52187_5_107_6_3_117,-118.375,-118.381,35.875,35.879,2012,2.194340966
13675,Pinus jeffreyi,52187_5_107_6_3_117,-118.375,-118.379,35.875,35.881,2012,2.194340966
13676,Pinus jeffreyi,52187_5_107_6_4_109,-118.375,-118.381,35.875,35.878,2002,3.759600709
13676,Pinus jeffreyi,52187_5_107_6_4_109,-118.375,-118.377,35.875,35.875,2002,3.759600709
13677,Pinus jeffreyi,52187_5_107_6_4_109,-118.375,-118.381,35.875,35.878,2012,2.153963966
13677,Pinus jeffreyi,52187_5_107_6_4_109,-118.375,-118.377,35.875,35.875,2012,2.153963966
13678,Pinus jeffreyi,52187_5_107_6_4_110,-118.375,-118.384,35.875,35.879,2002,3.261617709
13678,Pinus jeffreyi,52187_5_107_6_4_110,-118.375,-118.38,35.875,35.876,2002,3.261617709
13679,Pinus jeffreyi,52187_5_107_6_4_110,-118.375,-118.384,35.875,35.879,2012,1.703087466
13679,Pinus jeffreyi,52187_5_107_6_4_110,-118.375,-118.38,35.875,35.876,2012,1.703087466
13680,Pinus jeffreyi,52287_3_61_6_1_100,-120.5416667,-120.5417,39.29166667,39.2937,2006,0.734529139
13681,Pinus jeffreyi,52287_3_61_6_1_100,-120.5416667,-120.5417,39.29166667,39.2937,2016,1.912474107
13682,Pinus jeffreyi,52287_3_61_6_1_101,-120.5416667,-120.5497,39.29166667,39.2957,2006,0.626857139
13682,Pinus jeffreyi,52287_3_61_6_1_101,-120.5416667,-120.5427,39.29166667,39.2967,2006,0.626857139
13683,Pinus jeffreyi,52287_3_61_6_1_101,-120.5416667,-120.5497,39.29166667,39.2957,2016,1.791343107
13683,Pinus jeffreyi,52287_3_61_6_1_101,-120.5416667,-120.5427,39.29166667,39.2967,2016,1.791343107
13684,Pinus jeffreyi,52287_3_61_6_1_104,-120.5416667,-120.5487,39.29166667,39.2987,2006,0.613398139
13684,Pinus jeffreyi,52287_3_61_6_1_104,-120.5416667,-120.5427,39.29166667,39.3007,2006,0.613398139
13685,Pinus jeffreyi,52287_3_61_6_1_104,-120.5416667,-120.5487,39.29166667,39.2987,2016,1.804802107
13685,Pinus jeffreyi,52287_3_61_6_1_104,-120.5416667,-120.5427,39.29166667,39.3007,2016,1.804802107
13686,Pinus jeffreyi,52287_3_61_6_1_105,-120.5416667,-120.5497,39.29166667,39.2967,2006,0.411513139
13686,Pinus jeffreyi,52287_3_61_6_1_105,-120.5416667,-120.5467,39.29166667,39.2967,2006,0.411513139
13687,Pinus jeffreyi,52287_3_61_6_1_105,-120.5416667,-120.5497,39.29166667,39.2967,2016,1.454868107
13687,Pinus jeffreyi,52287_3_61_6_1_105,-120.5416667,-120.5467,39.29166667,39.2967,2016,1.454868107
13688,Pinus jeffreyi,52287_3_61_6_1_106,-120.5416667,-120.5487,39.29166667,39.2927,2006,1.118110639
13689,Pinus jeffreyi,52287_3_61_6_1_106,-120.5416667,-120.5487,39.29166667,39.2927,2016,2.329703107
13690,Pinus jeffreyi,52287_3_61_6_1_107,-120.5416667,-120.5477,39.29166667,39.2967,2006,1.145028639
13690,Pinus jeffreyi,52287_3_61_6_1_107,-120.5416667,-120.5417,39.29166667,39.2987,2006,1.145028639
13691,Pinus jeffreyi,52287_3_61_6_1_107,-120.5416667,-120.5477,39.29166667,39.2967,2016,2.343162107
13691,Pinus jeffreyi,52287_3_61_6_1_107,-120.5416667,-120.5417,39.29166667,39.2987,2016,2.343162107
13692,Pinus jeffreyi,52287_3_61_6_1_300,-120.5416667,-120.5457,39.29166667,39.2997,2006,1.528610139
13692,Pinus jeffreyi,52287_3_61_6_1_300,-120.5416667,-120.5437,39.29166667,39.2997,2006,1.528610139
13693,Pinus jeffreyi,52287_3_61_6_1_300,-120.5416667,-120.5457,39.29166667,39.2997,2016,2.672907607
13693,Pinus jeffreyi,52287_3_61_6_1_300,-120.5416667,-120.5437,39.29166667,39.2997,2016,2.672907607
13694,Pinus jeffreyi,52287_3_61_6_1_301,-120.5416667,-120.5437,39.29166667,39.2987,2006,1.494962639
13694,Pinus jeffreyi,52287_3_61_6_1_301,-120.5416667,-120.5417,39.29166667,39.2987,2006,1.494962639
13695,Pinus jeffreyi,52287_3_61_6_1_301,-120.5416667,-120.5437,39.29166667,39.2987,2016,2.645989607
13695,Pinus jeffreyi,52287_3_61_6_1_301,-120.5416667,-120.5417,39.29166667,39.2987,2016,2.645989607
13696,Pinus jeffreyi,52287_3_61_6_4_111,-120.5416667,-120.5447,39.29166667,39.2947,2006,0.586480139
13696,Pinus jeffreyi,52287_3_61_6_4_111,-120.5416667,-120.5417,39.29166667,39.2957,2006,0.586480139
13697,Pinus jeffreyi,52287_3_61_6_4_111,-120.5416667,-120.5447,39.29166667,39.2947,2016,1.851908607
13697,Pinus jeffreyi,52287_3_61_6_4_111,-120.5416667,-120.5417,39.29166667,39.2957,2016,1.851908607
13698,Pinus jeffreyi,52477_5_3_6_1_300,-119.9583333,-119.9593,38.45833333,38.4643,2010,2.075660815
13699,Pinus jeffreyi,52477_5_3_6_1_300,-119.9583333,-119.9593,38.45833333,38.4643,2020,1.290304769
13700,Pinus jeffreyi,52477_5_3_6_2_302,-119.9583333,-119.9663,38.45833333,38.4603,2010,2.142955815
13700,Pinus jeffreyi,52477_5_3_6_2_302,-119.9583333,-119.9623,38.45833333,38.4593,2010,2.142955815
13701,Pinus jeffreyi,52477_5_3_6_2_302,-119.9583333,-119.9663,38.45833333,38.4603,2020,1.283575269
13701,Pinus jeffreyi,52477_5_3_6_2_302,-119.9583333,-119.9623,38.45833333,38.4593,2020,1.283575269
13702,Pinus jeffreyi,52477_5_3_6_4_312,-119.9583333,-119.9633,38.45833333,38.4623,2010,2.142955815
13702,Pinus jeffreyi,52477_5_3_6_4_312,-119.9583333,-119.9583,38.45833333,38.4603,2010,2.142955815
13703,Pinus jeffreyi,52477_5_3_6_4_312,-119.9583333,-119.9633,38.45833333,38.4623,2020,1.283575269
13703,Pinus jeffreyi,52477_5_3_6_4_312,-119.9583333,-119.9583,38.45833333,38.4603,2020,1.283575269
13704,Pinus jeffreyi,52512_5_51_6_1_109,-119.2916667,-119.2997,38.125,38.133,2002,2.377714799
13704,Pinus jeffreyi,52512_5_51_6_1_109,-119.2916667,-119.2927,38.125,38.126,2002,2.377714799
13705,Pinus jeffreyi,52512_5_51_6_1_109,-119.2916667,-119.2997,38.125,38.133,2012,1.190341129
13705,Pinus jeffreyi,52512_5_51_6_1_109,-119.2916667,-119.2927,38.125,38.126,2012,1.190341129
13706,Pinus jeffreyi,52512_5_51_6_4_128,-119.2916667,-119.3007,38.125,38.13,2002,1.664387799
13706,Pinus jeffreyi,52512_5_51_6_4_128,-119.2916667,-119.2987,38.125,38.128,2002,1.664387799
13707,Pinus jeffreyi,52512_5_51_6_4_128,-119.2916667,-119.3007,38.125,38.13,2012,0.389530629
13707,Pinus jeffreyi,52512_5_51_6_4_128,-119.2916667,-119.2987,38.125,38.128,2012,0.389530629
13708,Pinus jeffreyi,52512_5_51_6_4_130,-119.2916667,-119.2977,38.125,38.129,2002,1.698035299
13708,Pinus jeffreyi,52512_5_51_6_4_130,-119.2916667,-119.2937,38.125,38.126,2002,1.698035299
13709,Pinus jeffreyi,52512_5_51_6_4_130,-119.2916667,-119.2977,38.125,38.129,2012,0.429907629
13709,Pinus jeffreyi,52512_5_51_6_4_130,-119.2916667,-119.2937,38.125,38.126,2012,0.429907629
13710,Pinus jeffreyi,52512_5_51_6_4_132,-119.2916667,-119.2937,38.125,38.133,2002,2.007592299
13710,Pinus jeffreyi,52512_5_51_6_4_132,-119.2916667,-119.2927,38.125,38.132,2002,2.007592299
13711,Pinus jeffreyi,52512_5_51_6_4_132,-119.2916667,-119.2937,38.125,38.133,2012,0.806759629
13711,Pinus jeffreyi,52512_5_51_6_4_132,-119.2916667,-119.2927,38.125,38.132,2012,0.806759629
13712,Pinus jeffreyi,52512_5_51_6_4_135,-119.2916667,-119.3007,38.125,38.125,2002,2.101805299
13712,Pinus jeffreyi,52512_5_51_6_4_135,-119.2916667,-119.2987,38.125,38.127,2002,2.101805299
13713,Pinus jeffreyi,52512_5_51_6_4_135,-119.2916667,-119.3007,38.125,38.125,2012,0.934620129
13713,Pinus jeffreyi,52512_5_51_6_4_135,-119.2916667,-119.2987,38.125,38.127,2012,0.934620129
13714,Pinus jeffreyi,52512_5_51_6_4_138,-119.2916667,-119.2987,38.125,38.134,2002,1.536527299
13714,Pinus jeffreyi,52512_5_51_6_4_138,-119.2916667,-119.2927,38.125,38.128,2002,1.536527299
13715,Pinus jeffreyi,52512_5_51_6_4_138,-119.2916667,-119.2987,38.125,38.134,2012,0.335694629
13715,Pinus jeffreyi,52512_5_51_6_4_138,-119.2916667,-119.2927,38.125,38.128,2012,0.335694629
13716,Pinus jeffreyi,52578_2_93_6_1_300,-122.0833333,-122.0863,41.79166667,41.7927,2006,1.259165373
13716,Pinus jeffreyi,52578_2_93_6_1_300,-122.0833333,-122.0833,41.79166667,41.7927,2006,1.259165373
13717,Pinus jeffreyi,52578_2_93_6_1_300,-122.0833333,-122.0863,41.79166667,41.7927,2016,2.653302623
13717,Pinus jeffreyi,52578_2_93_6_1_300,-122.0833333,-122.0833,41.79166667,41.7927,2016,2.653302623
13718,Pinus jeffreyi,52578_2_93_6_2_310,-122.0833333,-122.0883,41.79166667,41.7927,2016,2.781163123
13718,Pinus jeffreyi,52578_2_93_6_2_310,-122.0833333,-122.0843,41.79166667,41.7987,2016,2.781163123
13719,Pinus jeffreyi,52578_2_93_6_2_310,-122.0833333,-122.0883,41.79166667,41.7927,2006,1.474509373
13719,Pinus jeffreyi,52578_2_93_6_2_310,-122.0833333,-122.0843,41.79166667,41.7987,2006,1.474509373
13720,Pinus jeffreyi,52578_2_93_6_2_311,-122.0833333,-122.0913,41.79166667,41.7987,2016,1.381427123
13720,Pinus jeffreyi,52578_2_93_6_2_311,-122.0833333,-122.0863,41.79166667,41.7957,2016,1.381427123
13721,Pinus jeffreyi,52578_2_93_6_2_311,-122.0833333,-122.0913,41.79166667,41.7987,2006,0.014207873
13721,Pinus jeffreyi,52578_2_93_6_2_311,-122.0833333,-122.0863,41.79166667,41.7957,2006,0.014207873
13722,Pinus jeffreyi,52578_2_93_6_2_312,-122.0833333,-122.0913,41.79166667,41.7977,2006,-0.127111627
13722,Pinus jeffreyi,52578_2_93_6_2_312,-122.0833333,-122.0843,41.79166667,41.7987,2006,-0.127111627
13723,Pinus jeffreyi,52578_2_93_6_2_312,-122.0833333,-122.0913,41.79166667,41.7977,2016,1.193001123
13723,Pinus jeffreyi,52578_2_93_6_2_312,-122.0833333,-122.0843,41.79166667,41.7987,2016,1.193001123
13724,Pinus jeffreyi,52578_2_93_6_2_313,-122.0833333,-122.0883,41.79166667,41.7947,2006,0.168986373
13724,Pinus jeffreyi,52578_2_93_6_2_313,-122.0833333,-122.0873,41.79166667,41.7977,2006,0.168986373
13725,Pinus jeffreyi,52578_2_93_6_2_313,-122.0833333,-122.0883,41.79166667,41.7947,2016,1.516017123
13725,Pinus jeffreyi,52578_2_93_6_2_313,-122.0833333,-122.0873,41.79166667,41.7977,2016,1.516017123
13726,Pinus jeffreyi,52578_2_93_6_2_314,-122.0833333,-122.0843,41.79166667,41.7987,2016,1.179542123
13726,Pinus jeffreyi,52578_2_93_6_2_314,-122.0833333,-122.0833,41.79166667,41.7987,2016,1.179542123
13727,Pinus jeffreyi,52578_2_93_6_2_314,-122.0833333,-122.0843,41.79166667,41.7987,2006,-0.127111627
13727,Pinus jeffreyi,52578_2_93_6_2_314,-122.0833333,-122.0833,41.79166667,41.7987,2006,-0.127111627
13728,Pinus jeffreyi,52578_2_93_6_2_315,-122.0833333,-122.0863,41.79166667,41.7987,2006,-0.086734627
13729,Pinus jeffreyi,52578_2_93_6_2_315,-122.0833333,-122.0863,41.79166667,41.7987,2016,1.300673123
13730,Pinus jeffreyi,52578_2_93_6_2_316,-122.0833333,-122.0893,41.79166667,41.7957,2006,-0.100193627
13730,Pinus jeffreyi,52578_2_93_6_2_316,-122.0833333,-122.0853,41.79166667,41.7967,2006,-0.100193627
13731,Pinus jeffreyi,52578_2_93_6_2_316,-122.0833333,-122.0893,41.79166667,41.7957,2016,1.226648623
13731,Pinus jeffreyi,52578_2_93_6_2_316,-122.0833333,-122.0853,41.79166667,41.7967,2016,1.226648623
13732,Pinus jeffreyi,52578_2_93_6_2_318,-122.0833333,-122.0853,41.79166667,41.7937,2016,1.906328123
13732,Pinus jeffreyi,52578_2_93_6_2_318,-122.0833333,-122.0843,41.79166667,41.7917,2016,1.906328123
13733,Pinus jeffreyi,52578_2_93_6_2_318,-122.0833333,-122.0853,41.79166667,41.7937,2006,0.599674373
13733,Pinus jeffreyi,52578_2_93_6_2_318,-122.0833333,-122.0843,41.79166667,41.7917,2006,0.599674373
13734,Pinus jeffreyi,52578_2_93_6_2_319,-122.0833333,-122.0923,41.79166667,41.7997,2006,0.337223873
13734,Pinus jeffreyi,52578_2_93_6_2_319,-122.0833333,-122.0903,41.79166667,41.7917,2006,0.337223873
13735,Pinus jeffreyi,52578_2_93_6_2_319,-122.0833333,-122.0923,41.79166667,41.7997,2016,1.751549623
13735,Pinus jeffreyi,52578_2_93_6_2_319,-122.0833333,-122.0903,41.79166667,41.7917,2016,1.751549623
13736,Pinus jeffreyi,52578_2_93_6_2_320,-122.0833333,-122.0913,41.79166667,41.7967,2006,0.451625373
13736,Pinus jeffreyi,52578_2_93_6_2_320,-122.0833333,-122.0833,41.79166667,41.7937,2006,0.451625373
13737,Pinus jeffreyi,52578_2_93_6_2_320,-122.0833333,-122.0913,41.79166667,41.7967,2016,1.865951123
13737,Pinus jeffreyi,52578_2_93_6_2_320,-122.0833333,-122.0833,41.79166667,41.7937,2016,1.865951123
13738,Pinus jeffreyi,52578_2_93_6_2_321,-122.0833333,-122.0923,41.79166667,41.7987,2016,1.596771123
13738,Pinus jeffreyi,52578_2_93_6_2_321,-122.0833333,-122.0903,41.79166667,41.7937,2016,1.596771123
13739,Pinus jeffreyi,52578_2_93_6_2_321,-122.0833333,-122.0923,41.79166667,41.7987,2006,0.296846873
13739,Pinus jeffreyi,52578_2_93_6_2_321,-122.0833333,-122.0903,41.79166667,41.7937,2006,0.296846873
13740,Pinus jeffreyi,52578_2_93_6_3_305,-122.0833333,-122.0913,41.79166667,41.7927,2006,1.265894873
13740,Pinus jeffreyi,52578_2_93_6_3_305,-122.0833333,-122.0863,41.79166667,41.7957,2006,1.265894873
13741,Pinus jeffreyi,52578_2_93_6_3_305,-122.0833333,-122.0913,41.79166667,41.7927,2016,2.713868123
13741,Pinus jeffreyi,52578_2_93_6_3_305,-122.0833333,-122.0863,41.79166667,41.7957,2016,2.713868123
13742,Pinus jeffreyi,52693_3_17_6_3_334,-120.375,-120.384,38.625,38.629,2009,2.282720327
13742,Pinus jeffreyi,52693_3_17_6_3_334,-120.375,-120.376,38.625,38.63,2009,2.282720327
13743,Pinus jeffreyi,52693_3_17_6_3_334,-120.375,-120.384,38.625,38.629,2019,2.38980775
13743,Pinus jeffreyi,52693_3_17_6_3_334,-120.375,-120.376,38.625,38.63,2019,2.38980775
13744,Pinus jeffreyi,52693_3_17_6_3_338,-120.375,-120.382,38.625,38.631,2009,2.928752327
13745,Pinus jeffreyi,52693_3_17_6_3_338,-120.375,-120.382,38.625,38.631,2019,3.04256925
13746,Pinus jeffreyi,52816_3_63_6_3_301,-121.2083333,-121.2123,40.375,40.381,2018,1.454786535
13746,Pinus jeffreyi,52816_3_63_6_3_301,-121.2083333,-121.2103,40.375,40.377,2018,1.454786535
13747,Pinus jeffreyi,52841_2_35_6_1_106,-121.0833333,-121.0883,40.54166667,40.5457,2013,2.62047742
13747,Pinus jeffreyi,52841_2_35_6_1_106,-121.0833333,-121.0873,40.54166667,40.5447,2013,2.62047742
13748,Pinus jeffreyi,52841_2_35_6_3_142,-121.0833333,-121.0893,40.54166667,40.5437,2003,2.136349544
13748,Pinus jeffreyi,52841_2_35_6_3_142,-121.0833333,-121.0853,40.54166667,40.5427,2003,2.136349544
13749,Pinus jeffreyi,52841_2_35_6_4_149,-121.0833333,-121.0893,40.54166667,40.5457,2013,1.71872442
13749,Pinus jeffreyi,52841_2_35_6_4_149,-121.0833333,-121.0863,40.54166667,40.5457,2013,1.71872442
13750,Pinus jeffreyi,52934_5_51_6_2_104,-118.625,-118.63,37.58333333,37.5853,2003,2.332057298
13750,Pinus jeffreyi,52934_5_51_6_2_104,-118.625,-118.627,37.58333333,37.5833,2003,2.332057298
13751,Pinus jeffreyi,52934_5_51_6_2_104,-118.625,-118.63,37.58333333,37.5853,2013,3.279843009
13751,Pinus jeffreyi,52934_5_51_6_2_104,-118.625,-118.627,37.58333333,37.5833,2013,3.279843009
13752,Pinus jeffreyi,52934_5_51_6_2_105,-118.625,-118.63,37.58333333,37.5833,2003,-0.070374202
13752,Pinus jeffreyi,52934_5_51_6_2_105,-118.625,-118.627,37.58333333,37.5873,2003,-0.070374202
13753,Pinus jeffreyi,52934_5_51_6_2_105,-118.625,-118.63,37.58333333,37.5833,2013,0.958165509
13753,Pinus jeffreyi,52934_5_51_6_2_105,-118.625,-118.627,37.58333333,37.5873,2013,0.958165509
13754,Pinus jeffreyi,52934_5_51_6_3_106,-118.625,-118.633,37.58333333,37.5863,2003,-0.204964202
13754,Pinus jeffreyi,52934_5_51_6_3_106,-118.625,-118.63,37.58333333,37.5923,2003,-0.204964202
13755,Pinus jeffreyi,52934_5_51_6_3_106,-118.625,-118.633,37.58333333,37.5863,2013,0.783198509
13755,Pinus jeffreyi,52934_5_51_6_3_106,-118.625,-118.63,37.58333333,37.5923,2013,0.783198509
13756,Pinus jeffreyi,52934_5_51_6_3_107,-118.625,-118.63,37.58333333,37.5843,2003,-0.090562702
13756,Pinus jeffreyi,52934_5_51_6_3_107,-118.625,-118.629,37.58333333,37.5883,2003,-0.090562702
13757,Pinus jeffreyi,52934_5_51_6_3_107,-118.625,-118.63,37.58333333,37.5843,2013,0.911059009
