,Species,TREE_ID,Xorig,X,Yorig,Y,Year,logF_current
71917,Abies magnifica,66509_5_107_6_4_180,36.254705,36.255005,-118.594476,-118.594776,2007,6.196152695
71918,Abies magnifica,66509_5_107_6_4_180,36.254705,36.255405,-118.594476,-118.594676,2007,6.827514532
71919,Abies magnifica,66509_5_107_6_4_180,36.254705,36.255105,-118.594476,-118.595176,2017,3.900706031
71920,Abies magnifica,66509_5_107_6_4_180,36.254705,36.255605,-118.594476,-118.594976,2017,4.661304038
71921,Abies magnifica,66509_5_107_6_4_181,36.254705,36.255105,-118.594476,-118.595276,2007,6.197627931
71922,Abies magnifica,66509_5_107_6_4_181,36.254705,36.254905,-118.594476,-118.595176,2007,6.828989768
71923,Abies magnifica,66509_5_107_6_4_181,36.254705,36.255305,-118.594476,-118.594676,2017,3.902606335
71924,Abies magnifica,66509_5_107_6_4_181,36.254705,36.255405,-118.594476,-118.594976,2017,4.663204342
71925,Abies magnifica,66509_5_107_6_4_190,36.254705,36.255705,-118.594476,-118.595276,2007,6.205379171
71926,Abies magnifica,66509_5_107_6_4_190,36.254705,36.254905,-118.594476,-118.595476,2007,6.836741008
71927,Abies magnifica,66509_5_107_6_4_190,36.254705,36.255505,-118.594476,-118.595176,2017,3.910032523
71928,Abies magnifica,66509_5_107_6_4_190,36.254705,36.254805,-118.594476,-118.594976,2017,4.67063053
71929,Abies magnifica,66509_5_107_6_4_191,36.254705,36.254905,-118.594476,-118.595276,2007,6.203603887
71930,Abies magnifica,66509_5_107_6_4_191,36.254705,36.255405,-118.594476,-118.594676,2007,6.834965724
71931,Abies magnifica,66509_5_107_6_4_191,36.254705,36.255005,-118.594476,-118.595476,2017,3.908207231
71932,Abies magnifica,66509_5_107_6_4_191,36.254705,36.255105,-118.594476,-118.595176,2017,4.668805238
71933,Abies magnifica,66509_5_107_6_4_192,36.254705,36.255305,-118.594476,-118.594676,2007,6.208329643
71934,Abies magnifica,66509_5_107_6_4_192,36.254705,36.255705,-118.594476,-118.595176,2007,6.83969148
71935,Abies magnifica,66509_5_107_6_4_192,36.254705,36.255305,-118.594476,-118.594576,2017,3.912832971
71936,Abies magnifica,66509_5_107_6_4_192,36.254705,36.255305,-118.594476,-118.594976,2017,4.673430978
71937,Abies magnifica,66509_5_107_6_4_193,36.254705,36.255705,-118.594476,-118.595276,2007,6.206954423
71938,Abies magnifica,66509_5_107_6_4_193,36.254705,36.255505,-118.594476,-118.594676,2007,6.83831626
71939,Abies magnifica,66509_5_107_6_4_193,36.254705,36.255505,-118.594476,-118.595076,2017,3.911582771
71940,Abies magnifica,66509_5_107_6_4_193,36.254705,36.255105,-118.594476,-118.594676,2017,4.672180778
71941,Abies magnifica,66509_5_107_6_4_194,36.254705,36.254905,-118.594476,-118.594776,2007,6.202853767
71942,Abies magnifica,66509_5_107_6_4_194,36.254705,36.255105,-118.594476,-118.594976,2007,6.834215604
71943,Abies magnifica,66509_5_107_6_4_194,36.254705,36.255705,-118.594476,-118.595376,2017,3.907407103
71944,Abies magnifica,66509_5_107_6_4_194,36.254705,36.255605,-118.594476,-118.595476,2017,4.66800511
71945,Abies magnifica,66509_5_107_6_4_195,36.254705,36.255605,-118.594476,-118.595076,2007,6.194427419
71946,Abies magnifica,66509_5_107_6_4_195,36.254705,36.255005,-118.594476,-118.595476,2007,6.825789256
71947,Abies magnifica,66509_5_107_6_4_195,36.254705,36.255105,-118.594476,-118.595476,2017,3.898905743
71948,Abies magnifica,66509_5_107_6_4_195,36.254705,36.255705,-118.594476,-118.594676,2017,4.65950375
71949,Abies magnifica,66509_5_107_6_4_303,36.254705,36.254805,-118.594476,-118.595076,2007,6.194427419
71950,Abies magnifica,66509_5_107_6_4_303,36.254705,36.255505,-118.594476,-118.595276,2007,6.825789256
71951,Abies magnifica,66509_5_107_6_4_303,36.254705,36.255405,-118.594476,-118.595476,2017,3.899055767
71952,Abies magnifica,66509_5_107_6_4_303,36.254705,36.255205,-118.594476,-118.595376,2017,4.659653774
71953,Abies magnifica,66509_5_107_6_4_304,36.254705,36.254905,-118.594476,-118.595376,2007,6.195627611
71954,Abies magnifica,66509_5_107_6_4_304,36.254705,36.255705,-118.594476,-118.595476,2007,6.826989448
71955,Abies magnifica,66509_5_107_6_4_304,36.254705,36.255705,-118.594476,-118.595276,2017,3.900355975
71956,Abies magnifica,66509_5_107_6_4_304,36.254705,36.254805,-118.594476,-118.595176,2017,4.660953982
71957,Abies magnifica,66586_5_19_6_1_300,36.936139,36.937039,-118.781911,-118.782311,2007,6.096194742
71958,Abies magnifica,66586_5_19_6_1_300,36.936139,36.936939,-118.781911,-118.782311,2007,6.736570119
71959,Abies magnifica,66586_5_19_6_1_300,36.936139,36.936339,-118.781911,-118.782811,2017,3.3307483
71960,Abies magnifica,66586_5_19_6_1_300,36.936139,36.936639,-118.781911,-118.782111,2017,4.13607422
71961,Abies magnifica,66586_5_19_6_1_301,36.936139,36.937039,-118.781911,-118.782611,2007,6.097094886
71962,Abies magnifica,66586_5_19_6_1_301,36.936139,36.936439,-118.781911,-118.782711,2007,6.737470263
71963,Abies magnifica,66586_5_19_6_1_301,36.936139,36.936839,-118.781911,-118.782411,2017,3.331598436
71964,Abies magnifica,66586_5_19_6_1_301,36.936139,36.937039,-118.781911,-118.782211,2017,4.136924356
71965,Abies magnifica,66586_5_19_6_1_302,36.936139,36.936939,-118.781911,-118.782911,2007,6.09849511
71966,Abies magnifica,66586_5_19_6_1_302,36.936139,36.936839,-118.781911,-118.782011,2007,6.738870487
71967,Abies magnifica,66586_5_19_6_1_302,36.936139,36.936339,-118.781911,-118.782711,2017,3.333148684
71968,Abies magnifica,66586_5_19_6_1_302,36.936139,36.936639,-118.781911,-118.782811,2017,4.138474604
71969,Abies magnifica,66586_5_19_6_1_304,36.936139,36.936339,-118.781911,-118.782111,2007,6.097519954
71970,Abies magnifica,66586_5_19_6_1_304,36.936139,36.936739,-118.781911,-118.782611,2007,6.737895331
71971,Abies magnifica,66586_5_19_6_1_304,36.936139,36.937139,-118.781911,-118.782411,2017,3.331823472
71972,Abies magnifica,66586_5_19_6_1_304,36.936139,36.936339,-118.781911,-118.782411,2017,4.137149392
71973,Abies magnifica,66586_5_19_6_1_305,36.936139,36.936639,-118.781911,-118.782311,2007,6.095044558
71974,Abies magnifica,66586_5_19_6_1_305,36.936139,36.936639,-118.781911,-118.782211,2007,6.735419935
71975,Abies magnifica,66586_5_19_6_1_305,36.936139,36.936339,-118.781911,-118.782711,2017,3.329323072
71976,Abies magnifica,66586_5_19_6_1_305,36.936139,36.936539,-118.781911,-118.782911,2017,4.134648992
71977,Abies magnifica,66586_5_19_6_1_306,36.936139,36.936239,-118.781911,-118.782711,2007,6.097044878
71978,Abies magnifica,66586_5_19_6_1_306,36.936139,36.936639,-118.781911,-118.782211,2007,6.737420255
71979,Abies magnifica,66586_5_19_6_1_306,36.936139,36.936539,-118.781911,-118.782211,2017,3.331548428
71980,Abies magnifica,66586_5_19_6_1_306,36.936139,36.936639,-118.781911,-118.782711,2017,4.136874348
71981,Abies magnifica,66586_5_19_6_1_307,36.936139,36.936339,-118.781911,-118.782311,2007,6.09874515
71982,Abies magnifica,66586_5_19_6_1_307,36.936139,36.937039,-118.781911,-118.782111,2007,6.739120527
71983,Abies magnifica,66586_5_19_6_1_307,36.936139,36.936339,-118.781911,-118.782211,2017,3.333273704
71984,Abies magnifica,66586_5_19_6_1_307,36.936139,36.937039,-118.781911,-118.782211,2017,4.138599624
71985,Abies magnifica,66586_5_19_6_1_308,36.936139,36.936739,-118.781911,-118.782811,2007,6.103170858
71986,Abies magnifica,66586_5_19_6_1_308,36.936139,36.936739,-118.781911,-118.782811,2007,6.743546235
71987,Abies magnifica,66586_5_19_6_1_308,36.936139,36.936439,-118.781911,-118.782211,2017,3.337674408
71988,Abies magnifica,66586_5_19_6_1_308,36.936139,36.936339,-118.781911,-118.782111,2017,4.143000328
71989,Abies magnifica,66586_5_19_6_1_309,36.936139,36.937139,-118.781911,-118.782711,2007,6.09837009
71990,Abies magnifica,66586_5_19_6_1_309,36.936139,36.937139,-118.781911,-118.782111,2007,6.738745467
71991,Abies magnifica,66586_5_19_6_1_309,36.936139,36.936439,-118.781911,-118.782111,2017,3.332548588
71992,Abies magnifica,66586_5_19_6_1_309,36.936139,36.936839,-118.781911,-118.782611,2017,4.137874508
71993,Abies magnifica,66586_5_19_6_1_310,36.936139,36.936639,-118.781911,-118.782011,2007,6.096019714
71994,Abies magnifica,66586_5_19_6_1_310,36.936139,36.936539,-118.781911,-118.782811,2007,6.736395091
71995,Abies magnifica,66586_5_19_6_1_310,36.936139,36.936839,-118.781911,-118.782011,2017,3.330573272
71996,Abies magnifica,66586_5_19_6_1_310,36.936139,36.936239,-118.781911,-118.782011,2017,4.135899192
71997,Abies magnifica,66586_5_19_6_1_311,36.936139,36.936439,-118.781911,-118.782311,2007,6.08986873
71998,Abies magnifica,66586_5_19_6_1_311,36.936139,36.936639,-118.781911,-118.782611,2007,6.730244107
71999,Abies magnifica,66586_5_19_6_1_311,36.936139,36.936739,-118.781911,-118.782911,2017,3.324522304
72000,Abies magnifica,66586_5_19_6_1_311,36.936139,36.936539,-118.781911,-118.782211,2017,4.129848224
72001,Abies magnifica,66586_5_19_6_1_312,36.936139,36.936539,-118.781911,-118.782911,2007,6.097444942
72002,Abies magnifica,66586_5_19_6_1_312,36.936139,36.936239,-118.781911,-118.782111,2007,6.737820319
72003,Abies magnifica,66586_5_19_6_1_312,36.936139,36.936639,-118.781911,-118.782211,2017,3.33187348
72004,Abies magnifica,66586_5_19_6_1_312,36.936139,36.937039,-118.781911,-118.782311,2017,4.1371994
72005,Abies magnifica,66586_5_19_6_1_313,36.936139,36.936739,-118.781911,-118.782911,2007,6.097794998
72006,Abies magnifica,66586_5_19_6_1_313,36.936139,36.936739,-118.781911,-118.782211,2007,6.738170375
72007,Abies magnifica,66586_5_19_6_1_313,36.936139,36.936939,-118.781911,-118.782611,2017,3.332298548
72008,Abies magnifica,66586_5_19_6_1_313,36.936139,36.936839,-118.781911,-118.782911,2017,4.137624468
72009,Abies magnifica,66586_5_19_6_1_314,36.936139,36.936339,-118.781911,-118.782811,2007,6.088768554
72010,Abies magnifica,66586_5_19_6_1_314,36.936139,36.936739,-118.781911,-118.782111,2007,6.729143931
72011,Abies magnifica,66586_5_19_6_1_314,36.936139,36.937039,-118.781911,-118.782811,2017,3.323297108
72012,Abies magnifica,66586_5_19_6_1_314,36.936139,36.936339,-118.781911,-118.782511,2017,4.128623028
72013,Abies magnifica,66586_5_19_6_2_315,36.936139,36.937039,-118.781911,-118.782411,2007,6.101720626
72014,Abies magnifica,66586_5_19_6_2_315,36.936139,36.936439,-118.781911,-118.782611,2007,6.742096003
72015,Abies magnifica,66586_5_19_6_2_315,36.936139,36.936239,-118.781911,-118.782311,2017,3.336174168
72016,Abies magnifica,66586_5_19_6_2_315,36.936139,36.936839,-118.781911,-118.782611,2017,4.141500088
72017,Abies magnifica,66586_5_19_6_2_316,36.936139,36.936439,-118.781911,-118.782911,2007,6.100470426
72018,Abies magnifica,66586_5_19_6_2_316,36.936139,36.936239,-118.781911,-118.782211,2007,6.740845803
72019,Abies magnifica,66586_5_19_6_2_316,36.936139,36.937039,-118.781911,-118.782911,2017,3.334773944
72020,Abies magnifica,66586_5_19_6_2_316,36.936139,36.936439,-118.781911,-118.782411,2017,4.140099864
72021,Abies magnifica,66586_5_19_6_2_317,36.936139,36.936939,-118.781911,-118.782811,2007,6.096844846
72022,Abies magnifica,66586_5_19_6_2_317,36.936139,36.937039,-118.781911,-118.782011,2007,6.737220223
72023,Abies magnifica,66586_5_19_6_2_317,36.936139,36.936639,-118.781911,-118.782811,2017,3.331073352
72024,Abies magnifica,66586_5_19_6_2_317,36.936139,36.936739,-118.781911,-118.782411,2017,4.136399272
72025,Abies magnifica,66586_5_19_6_2_318,36.936139,36.936339,-118.781911,-118.782811,2007,6.100520434
72026,Abies magnifica,66586_5_19_6_2_318,36.936139,36.937139,-118.781911,-118.782611,2007,6.740895811
72027,Abies magnifica,66586_5_19_6_2_318,36.936139,36.936739,-118.781911,-118.782011,2017,3.335073992
72028,Abies magnifica,66586_5_19_6_2_318,36.936139,36.936339,-118.781911,-118.782011,2017,4.140399912
72029,Abies magnifica,66586_5_19_6_2_319,36.936139,36.936939,-118.781911,-118.782711,2007,6.098270074
72030,Abies magnifica,66586_5_19_6_2_319,36.936139,36.936339,-118.781911,-118.782211,2007,6.738645451
72031,Abies magnifica,66586_5_19_6_2_319,36.936139,36.936739,-118.781911,-118.782811,2017,3.332773624
72032,Abies magnifica,66586_5_19_6_2_319,36.936139,36.936339,-118.781911,-118.782311,2017,4.138099544
72033,Abies magnifica,66586_5_19_6_2_320,36.936139,36.937039,-118.781911,-118.782211,2007,6.098920178
72034,Abies magnifica,66586_5_19_6_2_320,36.936139,36.937139,-118.781911,-118.782711,2007,6.739295555
72035,Abies magnifica,66586_5_19_6_2_320,36.936139,36.936739,-118.781911,-118.782711,2017,3.333473736
72036,Abies magnifica,66586_5_19_6_2_320,36.936139,36.936539,-118.781911,-118.782811,2017,4.138799656
72037,Abies magnifica,66586_5_19_6_2_321,36.936139,36.936539,-118.781911,-118.782811,2007,6.098220066
72038,Abies magnifica,66586_5_19_6_2_321,36.936139,36.936239,-118.781911,-118.782311,2007,6.738595443
72039,Abies magnifica,66586_5_19_6_2_321,36.936139,36.936439,-118.781911,-118.782811,2017,3.332723616
72040,Abies magnifica,66586_5_19_6_2_321,36.936139,36.936939,-118.781911,-118.782311,2017,4.138049536
72041,Abies magnifica,66586_5_19_6_2_322,36.936139,36.936939,-118.781911,-118.782511,2007,6.095469626
72042,Abies magnifica,66586_5_19_6_2_322,36.936139,36.936539,-118.781911,-118.782111,2007,6.735845003
72043,Abies magnifica,66586_5_19_6_2_322,36.936139,36.936239,-118.781911,-118.782511,2017,3.330073192
72044,Abies magnifica,66586_5_19_6_2_322,36.936139,36.936339,-118.781911,-118.782311,2017,4.135399112
72045,Abies magnifica,66586_5_19_6_2_323,36.936139,36.936939,-118.781911,-118.782411,2007,6.098045038
72046,Abies magnifica,66586_5_19_6_2_323,36.936139,36.937139,-118.781911,-118.782411,2007,6.738420415
72047,Abies magnifica,66586_5_19_6_2_323,36.936139,36.937039,-118.781911,-118.782111,2017,3.332548588
72048,Abies magnifica,66586_5_19_6_2_323,36.936139,36.936439,-118.781911,-118.782211,2017,4.137874508
72049,Abies magnifica,66586_5_19_6_2_324,36.936139,36.936439,-118.781911,-118.782311,2007,6.094919538
72050,Abies magnifica,66586_5_19_6_2_324,36.936139,36.936239,-118.781911,-118.782711,2007,6.735294915
72051,Abies magnifica,66586_5_19_6_2_324,36.936139,36.936839,-118.781911,-118.782111,2017,3.329523104
72052,Abies magnifica,66586_5_19_6_2_324,36.936139,36.936539,-118.781911,-118.782011,2017,4.134849024
72053,Abies magnifica,66586_5_19_6_2_325,36.936139,36.936839,-118.781911,-118.782111,2007,6.099145214
72054,Abies magnifica,66586_5_19_6_2_325,36.936139,36.936639,-118.781911,-118.782611,2007,6.739520591
72055,Abies magnifica,66586_5_19_6_2_325,36.936139,36.936539,-118.781911,-118.782711,2017,3.333673768
72056,Abies magnifica,66586_5_19_6_2_325,36.936139,36.937139,-118.781911,-118.782611,2017,4.138999688
72057,Abies magnifica,66586_5_19_6_2_329,36.936139,36.937039,-118.781911,-118.782411,2007,6.100820482
72058,Abies magnifica,66586_5_19_6_2_329,36.936139,36.936839,-118.781911,-118.782611,2007,6.741195859
72059,Abies magnifica,66586_5_19_6_2_329,36.936139,36.936239,-118.781911,-118.782811,2017,3.335274024
72060,Abies magnifica,66586_5_19_6_2_329,36.936139,36.937039,-118.781911,-118.782311,2017,4.140599944
72061,Abies magnifica,66586_5_19_6_2_330,36.936139,36.936839,-118.781911,-118.782111,2007,6.09812005
72062,Abies magnifica,66586_5_19_6_2_330,36.936139,36.936839,-118.781911,-118.782311,2007,6.738495427
72063,Abies magnifica,66586_5_19_6_2_330,36.936139,36.936439,-118.781911,-118.782211,2017,3.33274862
72064,Abies magnifica,66586_5_19_6_2_330,36.936139,36.936239,-118.781911,-118.782811,2017,4.13807454
72065,Abies magnifica,66586_5_19_6_3_344,36.936139,36.936939,-118.781911,-118.782711,2007,6.098070042
72066,Abies magnifica,66586_5_19_6_3_344,36.936139,36.937039,-118.781911,-118.782011,2007,6.738445419
72067,Abies magnifica,66586_5_19_6_3_344,36.936139,36.936539,-118.781911,-118.782611,2017,3.332573592
72068,Abies magnifica,66586_5_19_6_3_344,36.936139,36.936439,-118.781911,-118.782411,2017,4.137899512
72069,Abies magnifica,66586_5_19_6_3_345,36.936139,36.936839,-118.781911,-118.782411,2007,6.101070522
72070,Abies magnifica,66586_5_19_6_3_345,36.936139,36.937139,-118.781911,-118.782811,2007,6.741445899
72071,Abies magnifica,66586_5_19_6_3_345,36.936139,36.936439,-118.781911,-118.782711,2017,3.335048988
72072,Abies magnifica,66586_5_19_6_3_345,36.936139,36.936539,-118.781911,-118.782011,2017,4.140374908
72073,Abies magnifica,66586_5_19_6_3_346,36.936139,36.936339,-118.781911,-118.782011,2007,6.097945022
72074,Abies magnifica,66586_5_19_6_3_346,36.936139,36.937139,-118.781911,-118.782511,2007,6.738320399
72075,Abies magnifica,66586_5_19_6_3_346,36.936139,36.937139,-118.781911,-118.782511,2017,3.332523584
72076,Abies magnifica,66586_5_19_6_3_346,36.936139,36.936639,-118.781911,-118.782611,2017,4.137849504
72077,Abies magnifica,66586_5_19_6_4_331,36.936139,36.936939,-118.781911,-118.782111,2007,6.095569642
72078,Abies magnifica,66586_5_19_6_4_331,36.936139,36.936739,-118.781911,-118.782911,2007,6.735945019
72079,Abies magnifica,66586_5_19_6_4_331,36.936139,36.936639,-118.781911,-118.782611,2017,3.330048188
72080,Abies magnifica,66586_5_19_6_4_331,36.936139,36.936839,-118.781911,-118.782111,2017,4.135374108
72081,Abies magnifica,66586_5_19_6_4_332,36.936139,36.936539,-118.781911,-118.782611,2007,6.090143774
72082,Abies magnifica,66586_5_19_6_4_332,36.936139,36.936739,-118.781911,-118.782511,2007,6.730519151
72083,Abies magnifica,66586_5_19_6_4_332,36.936139,36.936639,-118.781911,-118.782111,2017,3.324797348
72084,Abies magnifica,66586_5_19_6_4_332,36.936139,36.936239,-118.781911,-118.782511,2017,4.130123268
72085,Abies magnifica,66586_5_19_6_4_333,36.936139,36.936539,-118.781911,-118.782111,2007,6.090793878
72086,Abies magnifica,66586_5_19_6_4_333,36.936139,36.936939,-118.781911,-118.782711,2007,6.731169255
72087,Abies magnifica,66586_5_19_6_4_333,36.936139,36.936939,-118.781911,-118.782611,2017,3.325297428
72088,Abies magnifica,66586_5_19_6_4_333,36.936139,36.936839,-118.781911,-118.782311,2017,4.130623348
72089,Abies magnifica,66586_5_19_6_4_334,36.936139,36.936239,-118.781911,-118.782211,2007,6.095644654
72090,Abies magnifica,66586_5_19_6_4_334,36.936139,36.936839,-118.781911,-118.782111,2007,6.736020031
72091,Abies magnifica,66586_5_19_6_4_334,36.936139,36.937039,-118.781911,-118.782511,2017,3.329923168
72092,Abies magnifica,66586_5_19_6_4_334,36.936139,36.936339,-118.781911,-118.782811,2017,4.135249088
72093,Abies magnifica,66586_5_19_6_4_336,36.936139,36.936339,-118.781911,-118.782911,2007,6.09561965
72094,Abies magnifica,66586_5_19_6_4_336,36.936139,36.936439,-118.781911,-118.782211,2007,6.735995027
72095,Abies magnifica,66586_5_19_6_4_336,36.936139,36.936939,-118.781911,-118.782811,2017,3.330148204
72096,Abies magnifica,66586_5_19_6_4_336,36.936139,36.936339,-118.781911,-118.782511,2017,4.135474124
72097,Abies magnifica,66586_5_19_6_4_337,36.936139,36.937039,-118.781911,-118.782611,2007,6.095469626
72098,Abies magnifica,66586_5_19_6_4_337,36.936139,36.936739,-118.781911,-118.782111,2007,6.735845003
72099,Abies magnifica,66586_5_19_6_4_337,36.936139,36.936439,-118.781911,-118.782211,2017,3.32999818
